Order_id,Item_id,Product_id,Quantity,List_price,Discount,discount1,dis_amount,Total_price,Product_name
852,1,46,2,1410,7%,0.07,197.4,2622.6,Haro SR 1.3 - 2017
853,1,99,1,300,5%,0.05,15,285,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017
853,2,58,2,5000,20%,0.2,2000,8000,Trek Madone 9.2 - 2017
853,3,42,2,2300,20%,0.2,920,3680,Trek Fuel EX 5 27.5 Plus - 2017
853,4,45,1,870,20%,0.2,174,696,Haro SR 1.2 - 2017
853,5,6,1,470,5%,0.05,23.5,446.5,Surly Ice Cream Truck Frameset - 2016
854,1,87,1,190,10%,0.1,19,171,Trek Precaliber 12 Boys - 2017
855,1,18,1,449,10%,0.1,44.9,404.1,Pure Cycles Western 3-Speed - Women's - 2015/2016
855,2,93,2,210,20%,0.2,84,336,Haro Shredder 20 Girls - 2017
855,3,89,1,210,20%,0.2,42,168,Trek Precaliber 16 Boys - 2017
856,1,38,2,550,5%,0.05,55,1045,Haro Flightline Two 26 Plus - 2017
857,1,29,1,1000,20%,0.2,200,800,Trek X-Caliber 8 - 2017
858,1,45,2,870,20%,0.2,348,1392,Haro SR 1.2 - 2017
858,2,5,1,1321,20%,0.2,264.2,1056.8,Heller Shagamaw Frame - 2016
858,3,14,1,270,7%,0.07,18.9,251.1,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
858,4,73,2,750,7%,0.07,105,1395,Sun Bicycles Brickell Tandem 7 - 2017
859,1,38,2,550,7%,0.07,77,1023,Haro Flightline Two 26 Plus - 2017
859,2,13,1,270,10%,0.1,27,243,Electra Cruiser 1 (24-Inch) - 2016
859,3,14,2,270,10%,0.1,54,486,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
859,4,71,2,417,10%,0.1,83.4,750.6,Sun Bicycles Atlas X-Type - 2017
859,5,36,2,833,10%,0.1,166.6,1499.4,Surly Troll Frameset - 2017
860,1,6,1,470,5%,0.05,23.5,446.5,Surly Ice Cream Truck Frameset - 2016
860,2,24,2,550,20%,0.2,220,880,Electra Townie Original 21D - 2016
860,3,25,1,500,20%,0.2,100,400,Electra Townie Original 7D - 2015/2016
860,4,58,2,5000,7%,0.07,700,9300,Trek Madone 9.2 - 2017
860,5,95,2,300,5%,0.05,30,570,Electra Girl's Hawaii 1 16" - 2017
861,1,14,2,270,7%,0.07,37.8,502.2,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
861,2,62,1,3500,20%,0.2,700,2800,Trek Boone 7 - 2017
862,1,85,1,330,5%,0.05,16.5,313.5,Haro Downtown 16 - 2017
862,2,99,1,300,20%,0.2,60,240,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017
862,3,49,2,3500,7%,0.07,490,6510,Trek Domane SL 6 - 2017
863,1,93,2,210,10%,0.1,42,378,Haro Shredder 20 Girls - 2017
864,1,37,1,380,10%,0.1,38,342,Haro Flightline One ST - 2017
864,2,65,2,347,5%,0.05,34.7,659.3,Sun Bicycles Lil Bolt Type-R - 2017
864,3,13,1,270,20%,0.2,54,216,Electra Cruiser 1 (24-Inch) - 2016
865,1,109,2,417,10%,0.1,83.4,750.6,Sun Bicycles Cruz 7 - Women's - 2017
865,2,34,1,470,5%,0.05,23.5,446.5,Trek Session DH 27.5 Carbon Frameset - 2017
866,1,88,1,190,20%,0.2,38,152,Trek Precaliber 12 Girls - 2017
866,2,67,2,251,7%,0.07,35.14,466.86,Sun Bicycles Revolutions 24 - Girl's - 2017
866,3,80,1,762,7%,0.07,53.34,708.66,Sun Bicycles Brickell Tandem CB - 2017
866,4,13,2,270,7%,0.07,37.8,502.2,Electra Cruiser 1 (24-Inch) - 2016
867,1,101,1,340,5%,0.05,17,323,Electra Townie 7D (20-inch) - Boys' - 2017
868,1,46,1,1410,7%,0.07,98.7,1311.3,Haro SR 1.3 - 2017
869,1,7,1,4000,20%,0.2,800,3200,Trek Slash 8 27.5 - 2016
869,2,106,2,450,5%,0.05,45,855,Sun Bicycles Cruz 3 - 2017
869,3,33,1,470,5%,0.05,23.5,446.5,Surly Wednesday Frameset - 2017
869,4,55,2,2700,5%,0.05,270,5130,Trek Domane S 6 - 2017
869,5,65,2,347,20%,0.2,138.8,555.2,Sun Bicycles Lil Bolt Type-R - 2017
870,1,63,1,3500,7%,0.07,245,3255,Trek Boone Race Shop Limited - 2017
871,1,106,1,450,20%,0.2,90,360,Sun Bicycles Cruz 3 - 2017
871,2,38,1,550,10%,0.1,55,495,Haro Flightline Two 26 Plus - 2017
871,3,30,2,1000,20%,0.2,400,1600,Surly Ice Cream Truck Frameset - 2017
871,4,107,2,417,5%,0.05,41.7,792.3,Sun Bicycles Cruz 7 - 2017
872,1,62,2,3500,7%,0.07,490,6510,Trek Boone 7 - 2017
872,2,53,1,750,10%,0.1,75,675,Surly Ogre Frameset - 2017
873,1,32,2,470,10%,0.1,94,846,Trek Farley Alloy Frameset - 2017
874,1,56,1,5500,5%,0.05,275,5225,Trek Domane SLR 6 Disc - 2017
874,2,27,2,1000,5%,0.05,100,1900,Surly Big Dummy Frameset - 2017
874,3,73,1,750,10%,0.1,75,675,Sun Bicycles Brickell Tandem 7 - 2017
874,4,77,2,800,7%,0.07,112,1488,Electra Glam Punk 3i Ladies' - 2017
875,1,5,2,1321,10%,0.1,264.2,2377.8,Heller Shagamaw Frame - 2016
875,2,15,2,530,5%,0.05,53,1007,Electra Moto 1 - 2016
875,3,14,1,270,7%,0.07,18.9,251.1,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
875,4,111,1,471,20%,0.2,94.2,376.8,Sun Bicycles Drifter 7 - Women's - 2017
876,1,17,2,429,20%,0.2,171.6,686.4,Pure Cycles Vine 8-Speed - 2016
876,2,66,2,251,20%,0.2,100.4,401.6,Sun Bicycles Revolutions 24 - 2017
876,3,96,1,350,7%,0.07,24.5,325.5,Electra Moto 3i (20-inch) - Boy's - 2017
876,4,107,2,417,5%,0.05,41.7,792.3,Sun Bicycles Cruz 7 - 2017
877,1,73,1,750,7%,0.07,52.5,697.5,Sun Bicycles Brickell Tandem 7 - 2017
877,2,103,1,552,10%,0.1,55.2,496.8,Sun Bicycles Streamway 3 - 2017
878,1,103,1,552,20%,0.2,110.4,441.6,Sun Bicycles Streamway 3 - 2017
878,2,13,1,270,10%,0.1,27,243,Electra Cruiser 1 (24-Inch) - 2016
878,3,6,2,470,20%,0.2,188,752,Surly Ice Cream Truck Frameset - 2016
878,4,18,2,449,5%,0.05,44.9,853.1,Pure Cycles Western 3-Speed - Women's - 2015/2016
879,1,100,2,490,20%,0.2,196,784,Electra Townie 3i EQ (20-inch) - Boys' - 2017
879,2,2,2,750,7%,0.07,105,1395,Ritchey Timberwolf Frameset - 2016
879,3,83,2,150,20%,0.2,60,240,Trek Boy's Kickster - 2015/2017
879,4,82,1,660,7%,0.07,46.2,613.8,Electra Amsterdam Original 3i Ladies' - 2017
880,1,28,2,2500,20%,0.2,1000,4000,Surly Karate Monkey 27.5+ Frameset - 2017
880,2,95,1,300,10%,0.1,30,270,Electra Girl's Hawaii 1 16" - 2017
880,3,5,1,1321,7%,0.07,92.47,1228.53,Heller Shagamaw Frame - 2016
880,4,26,1,600,10%,0.1,60,540,Electra Townie Original 7D EQ - 2016
880,5,66,1,251,20%,0.2,50.2,200.8,Sun Bicycles Revolutions 24 - 2017
881,1,98,1,490,7%,0.07,34.3,455.7,Electra Straight 8 3i (20-inch) - Boy's - 2017
881,2,50,1,6000,20%,0.2,1200,4800,Trek Silque SLR 7 Women's - 2017
881,3,64,2,490,5%,0.05,49,931,Electra Townie Original 7D - 2017
881,4,67,1,251,10%,0.1,25.1,225.9,Sun Bicycles Revolutions 24 - Girl's - 2017
882,1,63,2,3500,7%,0.07,490,6510,Trek Boone Race Shop Limited - 2017
882,2,108,2,450,20%,0.2,180,720,Sun Bicycles Cruz 3 - Women's - 2017
882,3,57,2,2000,7%,0.07,280,3720,Trek Emonda S 5 - 2017
883,1,44,1,540,5%,0.05,27,513,Haro SR 1.1 - 2017
883,2,5,2,1321,5%,0.05,132.1,2509.9,Heller Shagamaw Frame - 2016
884,1,49,2,3500,5%,0.05,350,6650,Trek Domane SL 6 - 2017
884,2,69,2,417,7%,0.07,58.38,775.62,Sun Bicycles Cruz 7 - 2017
884,3,46,2,1410,20%,0.2,564,2256,Haro SR 1.3 - 2017
884,4,10,1,1549,10%,0.1,154.9,1394.1,Surly Straggler - 2016
884,5,21,2,270,5%,0.05,27,513,Electra Cruiser 1 (24-Inch) - 2016
885,1,106,1,450,7%,0.07,31.5,418.5,Sun Bicycles Cruz 3 - 2017
885,2,43,1,5300,10%,0.1,530,4770,Trek Fuel EX 9.8 27.5 Plus - 2017
886,1,47,1,5300,5%,0.05,265,5035,Trek Remedy 9.8 - 2017
886,2,30,1,1000,5%,0.05,50,950,Surly Ice Cream Truck Frameset - 2017
887,1,50,2,6000,5%,0.05,600,11400,Trek Silque SLR 7 Women's - 2017
887,2,70,1,660,10%,0.1,66,594,Electra Amsterdam Original 3i - 2015/2017
888,1,33,2,470,10%,0.1,94,846,Surly Wednesday Frameset - 2017
888,2,26,2,600,20%,0.2,240,960,Electra Townie Original 7D EQ - 2016
889,1,12,2,550,10%,0.1,110,990,Electra Townie Original 21D - 2016
890,1,16,2,600,10%,0.1,120,1080,Electra Townie Original 7D EQ - 2016
890,2,105,2,534,10%,0.1,106.8,961.2,Sun Bicycles Streamway 7 - 2017
890,3,52,1,876,5%,0.05,43.8,832.2,Surly Steamroller - 2017
890,4,67,1,251,10%,0.1,25.1,225.9,Sun Bicycles Revolutions 24 - Girl's - 2017
890,5,65,2,347,10%,0.1,69.4,624.6,Sun Bicycles Lil Bolt Type-R - 2017
891,1,107,2,417,10%,0.1,83.4,750.6,Sun Bicycles Cruz 7 - 2017
891,2,32,1,470,5%,0.05,23.5,446.5,Trek Farley Alloy Frameset - 2017
891,3,35,2,833,10%,0.1,166.6,1499.4,Sun Bicycles Spider 3i - 2017
891,4,50,1,6000,10%,0.1,600,5400,Trek Silque SLR 7 Women's - 2017
892,1,36,1,833,10%,0.1,83.3,749.7,Surly Troll Frameset - 2017
892,2,9,2,3000,20%,0.2,1200,4800,Trek Conduit+ - 2016
892,3,50,2,6000,7%,0.07,840,11160,Trek Silque SLR 7 Women's - 2017
892,4,88,1,190,5%,0.05,9.5,180.5,Trek Precaliber 12 Girls - 2017
893,1,67,2,251,5%,0.05,25.1,476.9,Sun Bicycles Revolutions 24 - Girl's - 2017
893,2,45,1,870,7%,0.07,60.9,809.1,Haro SR 1.2 - 2017
894,1,101,2,340,20%,0.2,136,544,Electra Townie 7D (20-inch) - Boys' - 2017
895,1,106,1,450,7%,0.07,31.5,418.5,Sun Bicycles Cruz 3 - 2017
896,1,91,2,350,5%,0.05,35,665,Trek Precaliber 24 (21-Speed) - Girls - 2017
896,2,10,1,1549,5%,0.05,77.45,1471.55,Surly Straggler - 2016
897,1,105,1,534,5%,0.05,26.7,507.3,Sun Bicycles Streamway 7 - 2017
897,2,96,1,350,5%,0.05,17.5,332.5,Electra Moto 3i (20-inch) - Boy's - 2017
898,1,45,2,870,20%,0.2,348,1392,Haro SR 1.2 - 2017
898,2,16,1,600,7%,0.07,42,558,Electra Townie Original 7D EQ - 2016
898,3,57,2,2000,20%,0.2,800,3200,Trek Emonda S 5 - 2017
898,4,69,2,417,7%,0.07,58.38,775.62,Sun Bicycles Cruz 7 - 2017
899,1,59,2,2600,10%,0.1,520,4680,Trek Domane S 5 Disc - 2017
899,2,17,1,429,10%,0.1,42.9,386.1,Pure Cycles Vine 8-Speed - 2016
899,3,6,1,470,20%,0.2,94,376,Surly Ice Cream Truck Frameset - 2016
900,1,26,2,600,5%,0.05,60,1140,Electra Townie Original 7D EQ - 2016
900,2,108,1,450,7%,0.07,31.5,418.5,Sun Bicycles Cruz 3 - Women's - 2017
900,3,89,1,210,20%,0.2,42,168,Trek Precaliber 16 Boys - 2017
900,4,61,2,5000,5%,0.05,500,9500,Trek Powerfly 8 FS Plus - 2017
900,5,28,2,2500,7%,0.07,350,4650,Surly Karate Monkey 27.5+ Frameset - 2017
901,1,50,1,6000,20%,0.2,1200,4800,Trek Silque SLR 7 Women's - 2017
901,2,43,1,5300,7%,0.07,371,4929,Trek Fuel EX 9.8 27.5 Plus - 2017
902,1,38,2,550,7%,0.07,77,1023,Haro Flightline Two 26 Plus - 2017
902,2,92,1,210,7%,0.07,14.7,195.3,Haro Shredder 20 - 2017
902,3,12,1,550,20%,0.2,110,440,Electra Townie Original 21D - 2016
902,4,76,2,300,5%,0.05,30,570,Electra Girl's Hawaii 1 16" - 2017
903,1,31,2,1633,7%,0.07,228.62,3037.38,Surly Wednesday - 2017
903,2,48,2,1500,5%,0.05,150,2850,Trek Emonda S 4 - 2017
904,1,36,2,833,10%,0.1,166.6,1499.4,Surly Troll Frameset - 2017
904,2,51,2,6500,7%,0.07,910,12090,Trek Silque SLR 8 Women's - 2017
904,3,92,2,210,20%,0.2,84,336,Haro Shredder 20 - 2017
904,4,13,1,270,20%,0.2,54,216,Electra Cruiser 1 (24-Inch) - 2016
905,1,67,1,251,10%,0.1,25.1,225.9,Sun Bicycles Revolutions 24 - Girl's - 2017
905,2,62,2,3500,5%,0.05,350,6650,Trek Boone 7 - 2017
905,3,42,2,2300,20%,0.2,920,3680,Trek Fuel EX 5 27.5 Plus - 2017
905,4,20,1,600,20%,0.2,120,480,Electra Townie Original 7D EQ - Women's - 2016
906,1,23,2,300,20%,0.2,120,480,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
906,2,28,2,2500,7%,0.07,350,4650,Surly Karate Monkey 27.5+ Frameset - 2017
906,3,46,1,1410,5%,0.05,70.5,1339.5,Haro SR 1.3 - 2017
906,4,102,2,490,10%,0.1,98,882,Electra Townie Original 7D - 2017
906,5,22,2,270,20%,0.2,108,432,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
907,1,84,2,110,7%,0.07,15.4,204.6,Sun Bicycles Lil Kitt'n - 2017
907,2,65,1,347,7%,0.07,24.29,322.71,Sun Bicycles Lil Bolt Type-R - 2017
908,1,41,1,1470,20%,0.2,294,1176,Haro Shift R3 - 2017
908,2,94,1,250,10%,0.1,25,225,Haro Shredder Pro 20 - 2017
908,3,102,2,490,10%,0.1,98,882,Electra Townie Original 7D - 2017
909,1,5,1,1321,20%,0.2,264.2,1056.8,Heller Shagamaw Frame - 2016
910,1,23,1,300,10%,0.1,30,270,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
911,1,66,2,251,5%,0.05,25.1,476.9,Sun Bicycles Revolutions 24 - 2017
911,2,106,1,450,5%,0.05,22.5,427.5,Sun Bicycles Cruz 3 - 2017
911,3,91,2,350,5%,0.05,35,665,Trek Precaliber 24 (21-Speed) - Girls - 2017
911,4,49,1,3500,20%,0.2,700,2800,Trek Domane SL 6 - 2017
912,1,22,2,270,20%,0.2,108,432,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
912,2,71,2,417,5%,0.05,41.7,792.3,Sun Bicycles Atlas X-Type - 2017
912,3,101,1,340,5%,0.05,17,323,Electra Townie 7D (20-inch) - Boys' - 2017
912,4,2,2,750,20%,0.2,300,1200,Ritchey Timberwolf Frameset - 2016
913,1,90,2,210,10%,0.1,42,378,Trek Precaliber 16 Girls - 2017
913,2,24,2,550,5%,0.05,55,1045,Electra Townie Original 21D - 2016
914,1,38,1,550,7%,0.07,38.5,511.5,Haro Flightline Two 26 Plus - 2017
914,2,20,2,600,20%,0.2,240,960,Electra Townie Original 7D EQ - Women's - 2016
914,3,106,1,450,5%,0.05,22.5,427.5,Sun Bicycles Cruz 3 - 2017
914,4,46,1,1410,10%,0.1,141,1269,Haro SR 1.3 - 2017
915,1,64,1,490,5%,0.05,24.5,465.5,Electra Townie Original 7D - 2017
915,2,48,1,1500,7%,0.07,105,1395,Trek Emonda S 4 - 2017
915,3,42,1,2300,20%,0.2,460,1840,Trek Fuel EX 5 27.5 Plus - 2017
915,4,2,1,750,7%,0.07,52.5,697.5,Ritchey Timberwolf Frameset - 2016
916,1,92,1,210,20%,0.2,42,168,Haro Shredder 20 - 2017
917,1,41,1,1470,7%,0.07,102.9,1367.1,Haro Shift R3 - 2017
918,1,91,1,350,20%,0.2,70,280,Trek Precaliber 24 (21-Speed) - Girls - 2017
918,2,31,1,1633,10%,0.1,163.3,1469.7,Surly Wednesday - 2017
918,3,4,2,2900,7%,0.07,406,5394,Trek Fuel EX 8 29 - 2016
919,1,7,1,4000,7%,0.07,280,3720,Trek Slash 8 27.5 - 2016
919,2,44,1,540,10%,0.1,54,486,Haro SR 1.1 - 2017
920,1,76,1,300,5%,0.05,15,285,Electra Girl's Hawaii 1 16" - 2017
920,2,39,2,1500,7%,0.07,210,2790,Trek Stache 5 - 2017
920,3,78,1,648,5%,0.05,32.4,615.6,Sun Bicycles Biscayne Tandem CB - 2017
920,4,80,2,762,7%,0.07,106.68,1417.32,Sun Bicycles Brickell Tandem CB - 2017
921,1,77,1,800,20%,0.2,160,640,Electra Glam Punk 3i Ladies' - 2017
921,2,75,2,600,7%,0.07,84,1116,Electra Cruiser Lux Fat Tire 1 Ladies - 2017
921,3,48,1,1500,10%,0.1,150,1350,Trek Emonda S 4 - 2017
922,1,68,1,450,20%,0.2,90,360,Sun Bicycles Cruz 3 - 2017
922,2,73,1,750,20%,0.2,150,600,Sun Bicycles Brickell Tandem 7 - 2017
922,3,86,1,150,10%,0.1,15,135,Trek Girl's Kickster - 2017
923,1,74,2,440,5%,0.05,44,836,Electra Cruiser Lux 1 - 2017
923,2,6,1,470,10%,0.1,47,423,Surly Ice Cream Truck Frameset - 2016
924,1,97,2,350,20%,0.2,140,560,Electra Savannah 3i (20-inch) - Girl's - 2017
924,2,36,1,833,20%,0.2,166.6,666.4,Surly Troll Frameset - 2017
925,1,97,1,350,7%,0.07,24.5,325.5,Electra Savannah 3i (20-inch) - Girl's - 2017
925,2,62,2,3500,20%,0.2,1400,5600,Trek Boone 7 - 2017
926,1,37,2,380,20%,0.2,152,608,Haro Flightline One ST - 2017
927,1,74,2,440,10%,0.1,88,792,Electra Cruiser Lux 1 - 2017
927,2,16,2,600,20%,0.2,240,960,Electra Townie Original 7D EQ - 2016
927,3,50,1,6000,10%,0.1,600,5400,Trek Silque SLR 7 Women's - 2017
927,4,3,1,1000,10%,0.1,100,900,Surly Wednesday Frameset - 2016
927,5,43,1,5300,7%,0.07,371,4929,Trek Fuel EX 9.8 27.5 Plus - 2017
928,1,71,2,417,5%,0.05,41.7,792.3,Sun Bicycles Atlas X-Type - 2017
928,2,83,1,150,20%,0.2,30,120,Trek Boy's Kickster - 2015/2017
929,1,82,1,660,20%,0.2,132,528,Electra Amsterdam Original 3i Ladies' - 2017
929,2,63,2,3500,10%,0.1,700,6300,Trek Boone Race Shop Limited - 2017
929,3,24,1,550,5%,0.05,27.5,522.5,Electra Townie Original 21D - 2016
930,1,56,2,5500,7%,0.07,770,10230,Trek Domane SLR 6 Disc - 2017
930,2,82,1,660,7%,0.07,46.2,613.8,Electra Amsterdam Original 3i Ladies' - 2017
930,3,60,1,1560,10%,0.1,156,1404,Sun Bicycles ElectroLite - 2017
930,4,65,2,347,5%,0.05,34.7,659.3,Sun Bicycles Lil Bolt Type-R - 2017
930,5,51,2,6500,10%,0.1,1300,11700,Trek Silque SLR 8 Women's - 2017
931,1,49,2,3500,7%,0.07,490,6510,Trek Domane SL 6 - 2017
931,2,76,1,300,20%,0.2,60,240,Electra Girl's Hawaii 1 16" - 2017
932,1,74,1,440,5%,0.05,22,418,Electra Cruiser Lux 1 - 2017
933,1,77,1,800,7%,0.07,56,744,Electra Glam Punk 3i Ladies' - 2017
933,2,21,1,270,20%,0.2,54,216,Electra Cruiser 1 (24-Inch) - 2016
933,3,75,2,600,5%,0.05,60,1140,Electra Cruiser Lux Fat Tire 1 Ladies - 2017
934,1,35,2,833,5%,0.05,83.3,1582.7,Sun Bicycles Spider 3i - 2017
934,2,48,1,1500,5%,0.05,75,1425,Trek Emonda S 4 - 2017
934,3,18,1,449,10%,0.1,44.9,404.1,Pure Cycles Western 3-Speed - Women's - 2015/2016
934,4,61,1,5000,7%,0.07,350,4650,Trek Powerfly 8 FS Plus - 2017
934,5,56,2,5500,20%,0.2,2200,8800,Trek Domane SLR 6 Disc - 2017
935,1,65,2,347,20%,0.2,138.8,555.2,Sun Bicycles Lil Bolt Type-R - 2017
935,2,76,2,300,7%,0.07,42,558,Electra Girl's Hawaii 1 16" - 2017
935,3,6,1,470,7%,0.07,32.9,437.1,Surly Ice Cream Truck Frameset - 2016
935,4,38,1,550,7%,0.07,38.5,511.5,Haro Flightline Two 26 Plus - 2017
936,1,70,1,660,10%,0.1,66,594,Electra Amsterdam Original 3i - 2015/2017
936,2,44,1,540,7%,0.07,37.8,502.2,Haro SR 1.1 - 2017
937,1,108,2,450,10%,0.1,90,810,Sun Bicycles Cruz 3 - Women's - 2017
937,2,51,2,6500,7%,0.07,910,12090,Trek Silque SLR 8 Women's - 2017
937,3,58,2,5000,7%,0.07,700,9300,Trek Madone 9.2 - 2017
937,4,28,2,2500,7%,0.07,350,4650,Surly Karate Monkey 27.5+ Frameset - 2017
937,5,66,1,251,20%,0.2,50.2,200.8,Sun Bicycles Revolutions 24 - 2017
938,1,4,1,2900,5%,0.05,145,2755,Trek Fuel EX 8 29 - 2016
938,2,13,1,270,5%,0.05,13.5,256.5,Electra Cruiser 1 (24-Inch) - 2016
939,1,5,1,1321,10%,0.1,132.1,1188.9,Heller Shagamaw Frame - 2016
939,2,107,2,417,20%,0.2,166.8,667.2,Sun Bicycles Cruz 7 - 2017
940,1,75,2,600,20%,0.2,240,960,Electra Cruiser Lux Fat Tire 1 Ladies - 2017
941,1,25,1,500,10%,0.1,50,450,Electra Townie Original 7D - 2015/2016
941,2,102,2,490,5%,0.05,49,931,Electra Townie Original 7D - 2017
941,3,11,2,1681,7%,0.07,235.34,3126.66,Surly Straggler 650b - 2016
942,1,98,2,490,5%,0.05,49,931,Electra Straight 8 3i (20-inch) - Boy's - 2017
942,2,110,2,471,10%,0.1,94.2,847.8,Sun Bicycles Drifter 7 - 2017
942,3,35,2,833,7%,0.07,116.62,1549.38,Sun Bicycles Spider 3i - 2017
942,4,103,1,552,5%,0.05,27.6,524.4,Sun Bicycles Streamway 3 - 2017
942,5,100,1,490,5%,0.05,24.5,465.5,Electra Townie 3i EQ (20-inch) - Boys' - 2017
943,1,25,1,500,20%,0.2,100,400,Electra Townie Original 7D - 2015/2016
943,2,82,1,660,20%,0.2,132,528,Electra Amsterdam Original 3i Ladies' - 2017
944,1,29,2,1000,7%,0.07,140,1860,Trek X-Caliber 8 - 2017
944,2,16,2,600,10%,0.1,120,1080,Electra Townie Original 7D EQ - 2016
944,3,70,2,660,20%,0.2,264,1056,Electra Amsterdam Original 3i - 2015/2017
944,4,85,2,330,20%,0.2,132,528,Haro Downtown 16 - 2017
944,5,69,2,417,7%,0.07,58.38,775.62,Sun Bicycles Cruz 7 - 2017
945,1,105,1,534,5%,0.05,26.7,507.3,Sun Bicycles Streamway 7 - 2017
945,2,94,2,250,20%,0.2,100,400,Haro Shredder Pro 20 - 2017
945,3,34,2,470,5%,0.05,47,893,Trek Session DH 27.5 Carbon Frameset - 2017
945,4,44,2,540,10%,0.1,108,972,Haro SR 1.1 - 2017
945,5,50,2,6000,5%,0.05,600,11400,Trek Silque SLR 7 Women's - 2017
946,1,7,1,4000,10%,0.1,400,3600,Trek Slash 8 27.5 - 2016
946,2,85,2,330,20%,0.2,132,528,Haro Downtown 16 - 2017
946,3,62,1,3500,5%,0.05,175,3325,Trek Boone 7 - 2017
946,4,22,2,270,20%,0.2,108,432,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
946,5,56,2,5500,7%,0.07,770,10230,Trek Domane SLR 6 Disc - 2017
947,1,32,1,470,5%,0.05,23.5,446.5,Trek Farley Alloy Frameset - 2017
947,2,42,2,2300,7%,0.07,322,4278,Trek Fuel EX 5 27.5 Plus - 2017
947,3,44,1,540,7%,0.07,37.8,502.2,Haro SR 1.1 - 2017
948,1,23,2,300,20%,0.2,120,480,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
948,2,20,2,600,10%,0.1,120,1080,Electra Townie Original 7D EQ - Women's - 2016
948,3,101,1,340,20%,0.2,68,272,Electra Townie 7D (20-inch) - Boys' - 2017
948,4,92,2,210,20%,0.2,84,336,Haro Shredder 20 - 2017
948,5,72,2,620,20%,0.2,248,992,Sun Bicycles Biscayne Tandem 7 - 2017
949,1,9,2,3000,10%,0.1,600,5400,Trek Conduit+ - 2016
949,2,55,2,2700,5%,0.05,270,5130,Trek Domane S 6 - 2017
950,1,56,1,5500,5%,0.05,275,5225,Trek Domane SLR 6 Disc - 2017
951,1,59,1,2600,10%,0.1,260,2340,Trek Domane S 5 Disc - 2017
951,2,43,2,5300,10%,0.1,1060,9540,Trek Fuel EX 9.8 27.5 Plus - 2017
951,3,62,2,3500,20%,0.2,1400,5600,Trek Boone 7 - 2017
952,1,20,2,600,7%,0.07,84,1116,Electra Townie Original 7D EQ - Women's - 2016
952,2,57,1,2000,5%,0.05,100,1900,Trek Emonda S 5 - 2017
953,1,23,2,300,7%,0.07,42,558,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
954,1,4,2,2900,10%,0.1,580,5220,Trek Fuel EX 8 29 - 2016
955,1,43,1,5300,10%,0.1,530,4770,Trek Fuel EX 9.8 27.5 Plus - 2017
955,2,31,2,1633,7%,0.07,228.62,3037.38,Surly Wednesday - 2017
955,3,96,1,350,5%,0.05,17.5,332.5,Electra Moto 3i (20-inch) - Boy's - 2017
955,4,63,1,3500,20%,0.2,700,2800,Trek Boone Race Shop Limited - 2017
955,5,88,1,190,5%,0.05,9.5,180.5,Trek Precaliber 12 Girls - 2017
956,1,76,2,300,10%,0.1,60,540,Electra Girl's Hawaii 1 16" - 2017
956,2,23,1,300,20%,0.2,60,240,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
956,3,73,2,750,10%,0.1,150,1350,Sun Bicycles Brickell Tandem 7 - 2017
956,4,13,2,270,20%,0.2,108,432,Electra Cruiser 1 (24-Inch) - 2016
956,5,79,2,403,10%,0.1,80.6,725.4,Sun Bicycles Boardwalk (24-inch Wheels) - 2017
957,1,108,2,450,5%,0.05,45,855,Sun Bicycles Cruz 3 - Women's - 2017
957,2,14,2,270,7%,0.07,37.8,502.2,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
957,3,70,2,660,5%,0.05,66,1254,Electra Amsterdam Original 3i - 2015/2017
957,4,66,1,251,7%,0.07,17.57,233.43,Sun Bicycles Revolutions 24 - 2017
957,5,111,1,471,5%,0.05,23.55,447.45,Sun Bicycles Drifter 7 - Women's - 2017
958,1,51,1,6500,10%,0.1,650,5850,Trek Silque SLR 8 Women's - 2017
958,2,76,1,300,20%,0.2,60,240,Electra Girl's Hawaii 1 16" - 2017
959,1,15,1,530,20%,0.2,106,424,Electra Moto 1 - 2016
959,2,72,1,620,10%,0.1,62,558,Sun Bicycles Biscayne Tandem 7 - 2017
959,3,41,1,1470,5%,0.05,73.5,1396.5,Haro Shift R3 - 2017
959,4,65,1,347,7%,0.07,24.29,322.71,Sun Bicycles Lil Bolt Type-R - 2017
960,1,73,2,750,5%,0.05,75,1425,Sun Bicycles Brickell Tandem 7 - 2017
960,2,52,1,876,10%,0.1,87.6,788.4,Surly Steamroller - 2017
960,3,48,2,1500,5%,0.05,150,2850,Trek Emonda S 4 - 2017
960,4,83,2,150,10%,0.1,30,270,Trek Boy's Kickster - 2015/2017
961,1,105,1,534,10%,0.1,53.4,480.6,Sun Bicycles Streamway 7 - 2017
